LV1,SPVolt,Mode,Kp,Ki,Kd,Output,Date
100.14,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:07.080797
100.14,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:17:08.083855
100.42,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:17:09.081912
100.42,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:17:10.082969
100.54,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:17:11.078026
100.54,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:17:12.078083
100.42,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:17:13.086141
100.42,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:17:14.079198
100.26,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:17:15.080255
100.26,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:17:16.083312
100.06,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:17:17.078369
99.96,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:17:18.106428
99.67,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:17:19.088484
99.67,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:20.087541
99.34,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:21.088599
99.34,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:22.078655
99.13,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:23.077712
99.13,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:24.077770
99.12,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:25.083827
99.12,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:26.133887
99.34,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:27.080941
99.34,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:28.084999
99.61,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:29.081056
99.61,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:30.078113
99.78,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:31.087171
99.91,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:32.087228
100.12,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:33.087285
100.12,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:34.080342
100.24,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:35.088399
100.24,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:36.087457
100.24,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:36.873501
100.30,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:38.082571
100.23,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:39.088628
100.18,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:40.087685
99.92,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:41.079742
99.92,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:42.077799
99.61,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:43.079856
99.61,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:44.077914
99.50,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:45.077971
99.42,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:46.087028
99.42,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:47.080085
99.46,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:48.079142
99.42,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:49.093200
99.40,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:50.095258
99.33,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:51.109316
99.33,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:52.092372
99.17,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:53.081429
99.17,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:54.090486
98.94,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:55.091543
98.94,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:17:56.081600
98.71,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:17:57.092658
98.71,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:17:58.080714
98.86,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:17:59.084772
98.86,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:18:00.080829
99.32,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:18:01.082886
99.32,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:18:02.078943
99.67,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:18:03.089001
99.67,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:04.079058
99.70,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:05.099116
99.70,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:05.875160
99.90,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:07.083229
99.90,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:08.080286
100.00,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:09.078343
100.00,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:10.078401
100.12,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:11.089459
100.12,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:12.077515
100.03,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:13.084573
100.03,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:14.076629
99.92,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:15.076687
99.92,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:16.076744
99.84,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:17.083801
99.84,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:18.080858
99.62,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:19.083916
99.62,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:20.079973
99.49,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:21.077030
99.49,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:18:22.083087
99.35,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:18:23.079144
