LV1,SPVolt,Mode,Kp,Ki,Kd,Output,Date
99.67,100.00,1,0.005000,0.000400,0.000500,586,2022-05-18 10:45:30.008155
99.44,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:31.007212
99.31,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:32.007270
99.18,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:33.008327
99.19,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:33.812373
99.26,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:34.808430
99.28,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:36.007498
99.30,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:37.008556
99.31,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:38.008613
99.29,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:38.809659
99.35,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:40.007727
99.37,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:41.007784
99.33,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:42.006842
99.35,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:43.009899
99.35,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:44.008956
99.31,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:45.009013
99.28,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:46.008070
99.31,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:47.008128
99.34,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:48.007185
99.42,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:49.006242
99.42,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:50.007299
99.40,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:50.812345
99.41,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:52.006413
99.40,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:53.007471
99.37,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:54.007528
99.34,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:55.007585
99.32,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:55.812631
99.39,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:57.006699
99.36,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:58.009757
99.39,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:59.006814
99.38,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:00.023872
99.41,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:01.006928
99.53,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:02.007986
99.62,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:03.008043
99.67,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:04.008100
99.74,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:05.010157
99.83,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:06.007214
99.95,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:07.007271
100.06,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:08.015329
100.20,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:09.007386
100.36,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:10.007443
100.37,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:11.007500
100.43,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:12.007557
100.38,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:12.810603
100.41,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:14.007672
100.42,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:15.007729
100.40,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:16.006786
100.34,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:17.007843
100.36,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:18.007901
100.31,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:19.005958
100.37,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:20.006015
100.41,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:21.007072
100.43,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:22.006129
100.48,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:23.007187
100.52,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:23.809232
100.51,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:24.805289
100.52,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:26.006358
100.53,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:27.009416
100.49,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:28.005472
100.42,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:29.006530
100.33,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:29.808576
100.21,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:31.005644
