LV1,SPVolt,Mode,Kp,Ki,Kd,Output,Date
100.60,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:48.223325
100.51,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:49.220382
100.48,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:50.220440
100.31,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:51.220497
100.24,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:52.219554
100.24,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:53.219611
100.24,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:54.219668
100.19,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:55.219726
100.19,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:56.219783
99.90,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:57.219840
99.81,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:58.219897
99.70,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:59.219954
99.64,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:00.220012
99.53,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:01.220069
99.44,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:02.220126
99.38,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:03.220183
99.27,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:04.219240
99.24,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:24:05.222298
99.18,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:24:06.219355
99.09,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:24:07.219412
99.11,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:24:08.220469
99.15,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:24:09.219526
99.33,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:24:10.219583
99.59,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:24:11.219641
99.86,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:12.223698
100.14,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:13.219755
100.41,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:14.222812
100.65,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:15.219869
100.81,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:16.219927
100.97,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:17.219984
101.05,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:18.219041
101.10,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:19.219098
101.08,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:20.219155
100.99,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:21.223213
100.80,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:22.219270
100.68,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:23.219327
100.54,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:24.219384
100.40,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:25.219441
100.25,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:26.219499
100.16,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:27.219556
