,data,RSSI_0,RSSI_1,PDRI_0,PDRI_1,erro,st_lv1
157,2022-11-09 13:53:54,-59.0,-59.0,85.71428571428571,98.58156028368793,1.0699999999999932,128
158,2022-11-09 13:53:55,-59.0,-59.0,85.71428571428571,98.58156028368793,0.9899999999999949,128
159,2022-11-09 13:53:56,-59.0,-59.0,85.71428571428571,98.58156028368793,0.9899999999999949,128
160,2022-11-09 13:53:57,-59.0,-59.0,85.71428571428571,98.58156028368793,0.6599999999999966,128
161,2022-11-09 13:53:58,-59.0,-59.0,85.71428571428571,98.58156028368793,0.6599999999999966,128
162,2022-11-09 13:53:59,-59.0,-59.0,85.71428571428571,98.58156028368793,0.37999999999999545,128
163,2022-11-09 13:54:00,-59.0,-59.0,85.71428571428571,98.58156028368793,0.37999999999999545,128
164,2022-11-09 13:54:01,-59.0,-59.0,85.71428571428571,98.58156028368793,0.18999999999999773,128
165,2022-11-09 13:54:02,-59.0,-59.0,85.71428571428571,98.58156028368793,0.030000000000001137,128
166,2022-11-09 13:54:03,-59.0,-59.0,85.71428571428571,98.58156028368793,0.45999999999999375,128
167,2022-11-09 13:54:04,-59.0,-59.0,85.71428571428571,98.58156028368793,0.45999999999999375,128
168,2022-11-09 13:54:05,-59.0,-59.0,85.71428571428571,98.58156028368793,0.7999999999999973,128
169,2022-11-09 13:54:06,-59.0,-59.0,85.71428571428571,98.58156028368793,0.7999999999999973,128
170,2022-11-09 13:54:07,-59.0,-59.0,85.71428571428571,98.58156028368793,0.9000000000000057,128
171,2022-11-09 13:54:08,-59.0,-59.0,85.71428571428571,98.58156028368793,0.9000000000000057,128
172,2022-11-09 13:54:09,-59.0,-59.0,85.71428571428571,98.58156028368793,0.8599999999999994,128
173,2022-11-09 13:54:10,-59.0,-59.0,85.71428571428571,98.58156028368793,0.8599999999999994,128
174,2022-11-09 13:54:11,-59.0,-59.0,85.71428571428571,98.58156028368793,0.6899999999999977,128
175,2022-11-09 13:54:12,-59.0,-59.0,85.71428571428571,98.58156028368793,0.6899999999999977,128
176,2022-11-09 13:54:13,-59.0,-59.0,85.71428571428571,98.58156028368793,0.5999999999999943,128
177,2022-11-09 13:54:14,-59.0,-59.0,85.71428571428571,98.58156028368793,0.5999999999999943,128
178,2022-11-09 13:54:15,-59.0,-59.0,85.71428571428571,98.58156028368793,0.45000000000000284,128
179,2022-11-09 13:54:16,-59.0,-59.0,85.71428571428571,98.58156028368793,0.45000000000000284,128
180,2022-11-09 13:54:17,-59.0,-59.0,85.71428571428571,98.58156028368793,0.2600000000000051,128
181,2022-11-09 13:54:18,-59.0,-59.0,85.71428571428571,98.58156028368793,0.2600000000000051,128
182,2022-11-09 13:54:19,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,128
183,2022-11-09 13:54:20,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,128
184,2022-11-09 13:54:21,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,128
185,2022-11-09 13:54:22,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,128
186,2022-11-09 13:54:23,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,128
187,2022-11-09 13:54:24,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,128
188,2022-11-09 13:54:25,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,128
189,2022-11-09 13:54:26,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,128
190,2022-11-09 13:54:27,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,128
191,2022-11-09 13:54:28,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
192,2022-11-09 13:54:29,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
193,2022-11-09 13:54:30,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
194,2022-11-09 13:54:31,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
195,2022-11-09 13:54:32,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
196,2022-11-09 13:54:33,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
197,2022-11-09 13:54:34,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
198,2022-11-09 13:54:35,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
199,2022-11-09 13:54:36,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
200,2022-11-09 13:54:37,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
201,2022-11-09 13:54:38,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
202,2022-11-09 13:54:39,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
203,2022-11-09 13:54:40,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
204,2022-11-09 13:54:41,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
205,2022-11-09 13:54:42,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
206,2022-11-09 13:54:43,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
207,2022-11-09 13:54:44,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
208,2022-11-09 13:54:45,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
209,2022-11-09 13:54:46,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
210,2022-11-09 13:54:47,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
211,2022-11-09 13:54:48,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
212,2022-11-09 13:54:49,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
213,2022-11-09 13:54:50,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
214,2022-11-09 13:54:51,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
215,2022-11-09 13:54:52,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
216,2022-11-09 13:54:53,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
217,2022-11-09 13:54:54,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
218,2022-11-09 13:54:55,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
219,2022-11-09 13:54:56,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
220,2022-11-09 13:54:57,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
221,2022-11-09 13:54:58,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
222,2022-11-09 13:54:59,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
223,2022-11-09 13:55:00,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
224,2022-11-09 13:55:01,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
225,2022-11-09 13:55:02,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
226,2022-11-09 13:55:03,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
227,2022-11-09 13:55:04,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
228,2022-11-09 13:55:05,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
229,2022-11-09 13:55:06,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
230,2022-11-09 13:55:07,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
231,2022-11-09 13:55:08,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
232,2022-11-09 13:55:09,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
233,2022-11-09 13:55:10,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
234,2022-11-09 13:55:11,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
